year,importer,exporter,dist,gdp_importer,gdp_exporter
2019,MAC,BLR,7785,55204758.07,644096479
2019,MAC,BLZ,15016,55204758.07,194525036
2019,MAC,BMU,13971,55204758.07,7423465
2019,MAC,BOL,19350,55204758.07,40895322.85
2019,MAC,BRA,17995,55204758.07,1873288159
2019,MAC,BRB,16030,55204758.07,5304164.323
2019,MAC,BRN,1916,55204758.07,13469422.96
2019,MAC,BTN,2481,55204758.07,2535657.069
2019,MAC,BWA,10791,55204758.07,16695925.03
2019,MAC,CAF,10347,55204758.07,2221301.401
2019,MAC,CAN,12589,55204758.07,1742015045
2019,MAC,CHE,9288,55204758.07,731767398
2019,MAC,CHL,18693,55204758.07,278584733
2019,MAC,CHN,1271,55204758.07,14279937501
2019,MAC,CIV,12584,55204758.07,58539424.93
2019,MAC,CMR,11089,55204758.07,39670977.33
2019,MAC,COD,11045,55204758.07,51775830.73
2019,MAC,COG,11045,55204758.07,12750338.74
2019,MAC,COL,16926,55204758.07,323109543.3
2019,MAC,COM,8535,55204758.07,1195019.559
2019,MAC,CPV,13793,55204758.07,1981845.741
2019,MAC,CRI,15970,55204758.07,64417670.08
2019,MAC,CUB,14705,55204758.07,103428000
2019,MAC,CUW,16199,55204758.07,2995185.487
2019,MAC,CYM,15139,55204758.07,5943589.096
2019,MAC,CYP,7765,55204758.07,25758357.78
2019,MAC,CZE,8768,55204758.07,252498032
2019,MAC,DEU,8734,55204758.07,3888326789
2019,MAC,DJI,7533,55204758.07,3088853.639
2019,MAC,DMA,15819,55204758.07,611537.037
2019,MAC,DNK,8656,55204758.07,347561349
2019,MAC,DOM,15487,55204758.07,88941299.73
2019,MAC,DZA,10240,55204758.07,171767403.7
2019,MAC,ECU,17362,55204758.07,108108009
2019,MAC,EGY,8104,55204758.07,303080865.6
2019,MAC,ESP,10522,55204758.07,1393046093
2019,MAC,EST,7840,55204758.07,31045591.75
2019,MAC,ETH,8082,55204758.07,95912590.63
2019,MAC,FIN,7815,55204758.07,268508200
2019,MAC,FJI,8356,55204758.07,5496264.766
2019,MAC,FRA,9615,55204758.07,2728870247
2019,MAC,FRO,9293,55204758.07,3268839.776
2019,MAC,FSM,5072,55204758.07,412479.413
2019,MAC,GAB,11450,55204758.07,16874405.84
2019,MAC,GBR,9614,55204758.07,2878673912
2019,MAC,GEO,6665,55204758.07,174704366
2019,MAC,GHA,12280,55204758.07,68337537.82
2019,MAC,GIN,13279,55204758.07,13442861.44
2019,MAC,GMB,13313,55204758.07,18136088
2019,MAC,GNB,13318,55204758.07,1439638.443
2019,MAC,GNQ,11355,55204758.07,113641341
2019,MAC,GRC,8511,55204758.07,205144152.8
2019,MAC,GRD,16181,55204758.07,121348585
2019,MAC,GRL,10343,55204758.07,2994332.324
2019,MAC,GTM,15167,55204758.07,77020015
2019,MAC,GUM,3438,55204758.07,6364000
2019,MAC,GUY,16673,55204758.07,517376092
2019,MAC,HKG,67,55204758.07,363052489
2019,MAC,HND,15403,55204758.07,25089976.95
2019,MAC,HRV,8831,55204758.07,62246206.34
2019,MAC,HTI,15453,55204758.07,14785839.38
2019,MAC,HUN,8547,55204758.07,163526491.4
2019,MAC,IDN,3227,55204758.07,1119099868
2019,MAC,IND,3709,55204758.07,2831552223
2019,MAC,IRL,9844,55204758.07,399122063.5
2019,MAC,IRN,6138,55204758.07,291362916.3
2019,MAC,IRQ,6807,55204758.07,233636097.8
2019,MAC,ISL,9691,55204758.07,24857740.45
2019,MAC,ISR,7719,55204758.07,397934597
2019,MAC,ITA,9257,55204758.07,2011285743
2019,MAC,JAM,15419,55204758.07,15830768.55
2019,MAC,JOR,7615,55204758.07,44502895.92
2019,MAC,JPN,2941,55204758.07,5123318152
2019,MAC,KAZ,4101,55204758.07,181667190
2019,MAC,KEN,8705,55204758.07,100379713.7
2019,MAC,KGZ,4262,55204758.07,8871026.074
2019,MAC,KHM,1493,55204758.07,27089389.79
2019,MAC,KIR,6826,55204758.07,177935.349
2019,MAC,KNA,15616,55204758.07,1164877.852
2019,MAC,KOR,2136,55204758.07,1651422932
2019,MAC,KWT,6542,55204758.07,136196760
2019,MAC,LAO,1237,55204758.07,18740559.55
2019,MAC,LBN,7608,55204758.07,516059593
2019,MAC,LBR,13195,55204758.07,3319596.5
2019,MAC,LBY,9608,55204758.07,69252306.37
2019,MAC,LCA,15955,55204758.07,2118791.548
2019,MAC,LIE,9229,55204758.07,6427248.943
2019,MAC,LKA,3990,55204758.07,83902574.44
2019,MAC,LSO,10831,55204758.07,2451257.579
2019,MAC,LTU,7914,55204758.07,54697379.02
2019,MAC,LUX,9333,55204758.07,70195715.5
2019,MAC,LVA,7933,55204758.07,34308783.83
2019,MAC,MAR,11245,55204758.07,119870439
2019,MAC,MCO,9544,55204758.07,7383745.662
2019,MAC,MDA,7845,55204758.07,11971345
2019,MAC,MDG,8500,55204758.07,14191911.51
2019,MAC,MDV,4753,55204758.07,5607762.625
2019,MAC,MEX,14198,55204758.07,1269404277
2019,MAC,MHL,6411,55204758.07,239462
2019,MAC,MKD,8560,55204758.07,12606338.45
2019,MAC,MLI,12575,55204758.07,17280250.81
2019,MAC,MLT,9361,55204758.07,15719500.92
2019,MAC,MMR,1919,55204758.07,68697759.36
2019,MAC,MNE,8714,55204758.07,554220151
2019,MAC,MNG,2914,55204758.07,14206359.01
2019,MAC,MNP,3477,55204758.07,1182000
2019,MAC,MOZ,10236,55204758.07,15390031.04
2019,MAC,MRT,12948,55204758.07,788965584
2019,MAC,MUS,7685,55204758.07,14045808.84
2019,MAC,MWI,9572,55204758.07,11025370.77
2019,MAC,MYS,2467,55204758.07,365276379.5
2019,MAC,NAM,11561,55204758.07,12543203.41
2019,MAC,NCL,7558,55204758.07,9438130.987
2019,MAC,NER,11572,55204758.07,129164556
2019,MAC,NGA,11792,55204758.07,448120428.9
2019,MAC,NIC,15642,55204758.07,12596636.04
2019,MAC,NLD,9267,55204758.07,910194347.6
2019,MAC,NOR,8581,55204758.07,404941363.6
2019,MAC,NPL,2908,55204758.07,34186191
2019,MAC,NRU,6307,55204758.07,118724.074
2019,MAC,NZL,9162,55204758.07,213434571.4
2019,MAC,OMN,5604,55204758.07,880608586
2019,MAC,PAK,4731,55204758.07,320909489
2019,MAC,PAN,16275,55204758.07,66984427
2019,MAC,PER,18430,55204758.07,228323495
2019,MAC,PHL,1150,55204758.07,376823278.6
2019,MAC,PLW,2784,55204758.07,274200
2019,MAC,PNG,5072,55204758.07,24751344.56
2019,MAC,POL,8255,55204758.07,597280564.7
2019,MAC,PRI,15505,55204758.07,104914600
2019,MAC,PRT,11010,55204758.07,239986922.6
2019,MAC,PRY,19066,55204758.07,37925338.33
2019,MAC,PSE,7764,55204758.07,17133500
2019,MAC,PYF,11422,55204758.07,600805548
2019,MAC,QAT,6286,55204758.07,175837551
2019,MAC,ROU,8120,55204758.07,249881592.3
2019,MAC,RUS,7121,55204758.07,1693113904
2019,MAC,RWA,9427,55204758.07,103563275
2019,MAC,SAU,6765,55204758.07,803616264.8
2019,MAC,SDN,8471,55204758.07,323380797
2019,MAC,SEN,13299,55204758.07,23398811.42
2019,MAC,SGP,2541,55204758.07,375472731.3
2019,MAC,SLB,6155,55204758.07,157009329
2019,MAC,SLE,13304,55204758.07,4076578.543
2019,MAC,SLV,15331,55204758.07,26896660
2019,MAC,SMR,9168,55204758.07,1616231.696
2019,MAC,SOM,7687,55204758.07,6476674.592
2019,MAC,SRB,8537,55204758.07,51514222.38
2019,MAC,STP,11732,55204758.07,427425.04
2019,MAC,SUR,16669,55204758.07,3984483.762
2019,MAC,SVK,8660,55204758.07,105284375.6
2019,MAC,SVN,8928,55204758.07,54178877.61
2019,MAC,SWE,8212,55204758.07,533879529
2019,MAC,SWZ,10373,55204758.07,4466066.557
2019,MAC,SYC,6982,55204758.07,1684228.529
2019,MAC,TCA,15147,55204758.07,1197415
2019,MAC,TCD,10369,55204758.07,11314951.34
2019,MAC,TGO,12026,55204758.07,722039548
2019,MAC,THA,1667,55204758.07,544081056
2019,MAC,TJK,4614,55204758.07,8300784.857
2019,MAC,TKM,5512,55204758.07,45231428.57
2019,MAC,TLS,3647,55204758.07,2047931.7
2019,MAC,TON,9100,55204758.07,512350.059
2019,MAC,TTO,16329,55204758.07,23886216.4
2019,MAC,TUN,9674,55204758.07,41772900.76
2019,MAC,TUR,7988,55204758.07,761004425.6
2019,MAC,TUV,7922,55204758.07,5422349
2019,MAC,TWN,866,55204758.07,610872000
2019,MAC,TZA,8700,55204758.07,61136873.69
2019,MAC,UGA,9072,55204758.07,35353060.63
2019,MAC,UKR,7653,55204758.07,153882982
2019,MAC,URY,18290,55204758.07,61231149.88
2019,MAC,USA,12995,55204758.07,21372572437
2019,MAC,UZB,4638,55204758.07,59907674.03
2019,MAC,VCT,16052,55204758.07,910149.699
2019,MAC,VNM,1464,55204758.07,330391329.5
2019,MAC,VUT,7423,55204758.07,93652668
2019,MAC,WSM,9067,55204758.07,85200705
2019,MAC,YEM,7291,55204758.07,218876142
2019,MAC,ZAF,10653,55204758.07,387934574
2019,MAC,ZMB,10180,55204758.07,23308667.78
2019,MAC,ZWE,10011,55204758.07,19284289.74
2019,MAR,ABW,6703,119870439,3310055.866
2019,MAR,AFG,6902,119870439,18799450.74
2019,MAR,AGO,5188,119870439,69309104.81
2019,MAR,ALB,2562,119870439,15401830.75
2019,MAR,AND,1272,119870439,3155149.348
2019,MAR,ARE,6084,119870439,417215559.5
2019,MAR,ARG,9222,119870439,452818426
2019,MAR,ARM,4638,119870439,13619291.36
2019,MAR,ASM,17277,119870439,648000
2019,MAR,ATG,5687,119870439,1687533.333
2019,MAR,AUS,18068,119870439,1391952510
2019,MAR,AUT,2573,119870439,445011872.7
2019,MAR,AZE,5085,119870439,481742359
2019,MAR,BDI,5642,119870439,258126826
2019,MAR,BEL,2150,119870439,535376258
2019,MAR,BEN,3177,119870439,14391686.63
2019,MAR,BFA,2431,119870439,16178162.03
2019,MAR,BGD,9283,119870439,351238438.5
2019,MAR,BGR,2875,119870439,689154164
2019,MAR,BHR,5608,119870439,38653318.09
2019,MAR,BHS,6714,119870439,13192800
2019,MAR,BIH,2515,119870439,202013238
2019,MAR,BLR,3561,119870439,644096479
2019,MAR,BLZ,8168,119870439,194525036
2019,MAR,BMU,5277,119870439,7423465
2019,MAR,BOL,8480,119870439,40895322.85
2019,MAR,BRA,7555,119870439,1873288159
2019,MAR,BRB,5711,119870439,5304164.323
2019,MAR,BRN,12636,119870439,13469422.96
2019,MAR,BTN,8989,119870439,2535657.069
2019,MAR,BWA,7359,119870439,16695925.03
2019,MAR,CAF,4223,119870439,2221301.401
2019,MAR,CAN,6155,119870439,1742015045
2019,MAR,CHE,2042,119870439,731767398
2019,MAR,CHL,9924,119870439,278584733
2019,MAR,CHN,11067,119870439,14279937501
2019,MAR,CIV,3149,119870439,58539424.93
2019,MAR,CMR,3844,119870439,39670977.33
2019,MAR,COD,4842,119870439,51775830.73
2019,MAR,COG,4834,119870439,12750338.74
2019,MAR,COL,7555,119870439,323109543.3
2019,MAR,COM,7358,119870439,1195019.559
2019,MAR,CPV,2616,119870439,1981845.741
2019,MAR,CRI,8158,119870439,64417670.08
2019,MAR,CUB,7268,119870439,103428000
2019,MAR,CUW,6626,119870439,2995185.487
2019,MAR,CYM,7378,119870439,5943589.096
2019,MAR,CYP,3747,119870439,25758357.78
2019,MAR,CZE,2571,119870439,252498032
2019,MAR,DEU,2692,119870439,3888326789
2019,MAR,DJI,5691,119870439,3088853.639
2019,MAR,DMA,5746,119870439,611537.037
2019,MAR,DNK,2907,119870439,347561349
2019,MAR,DOM,6360,119870439,88941299.73
2019,MAR,DZA,1032,119870439,171767403.7
2019,MAR,ECU,8514,119870439,108108009
2019,MAR,EGY,3679,119870439,303080865.6
2019,MAR,ESP,833,119870439,1393046093
2019,MAR,EST,3725,119870439,31045591.75
2019,MAR,ETH,5463,119870439,95912590.63
2019,MAR,FIN,3782,119870439,268508200
2019,MAR,FJI,18191,119870439,5496264.766
2019,MAR,FRA,1886,119870439,2728870247
2019,MAR,FRO,3160,119870439,3268839.776
2019,MAR,FSM,15279,119870439,412479.413
2019,MAR,GAB,4085,119870439,16874405.84
2019,MAR,GBR,2080,119870439,2878673912
2019,MAR,GEO,4643,119870439,174704366
2019,MAR,GHA,3042,119870439,68337537.82
2019,MAR,GIN,2731,119870439,13442861.44
2019,MAR,GMB,2412,119870439,18136088
2019,MAR,GNB,2540,119870439,1439638.443
2019,MAR,GNQ,3952,119870439,113641341
2019,MAR,GRC,2863,119870439,205144152.8
2019,MAR,GRD,5969,119870439,121348585
2019,MAR,GRL,4527,119870439,2994332.324
2019,MAR,GTM,8481,119870439,77020015
2019,MAR,GUM,14034,119870439,6364000
2019,MAR,GUY,5978,119870439,517376092
2019,MAR,HKG,11286,119870439,363052489
2019,MAR,HND,8206,119870439,25089976.95
2019,MAR,HRV,2422,119870439,62246206.34
2019,MAR,HTI,6583,119870439,14785839.38
2019,MAR,HUN,2714,119870439,163526491.4
2019,MAR,IDN,12656,119870439,1119099868
2019,MAR,IND,7872,119870439,2831552223
2019,MAR,IRL,2196,119870439,399122063.5
2019,MAR,IRN,5334,119870439,291362916.3
2019,MAR,IRQ,4782,119870439,233636097.8
2019,MAR,ISL,3535,119870439,24857740.45
2019,MAR,ISR,3945,119870439,397934597
2019,MAR,ITA,1990,119870439,2011285743
2019,MAR,JAM,7025,119870439,15830768.55
2019,MAR,JOR,4055,119870439,44502895.92
2019,MAR,JPN,11618,119870439,5123318152
2019,MAR,KAZ,7143,119870439,181667190
2019,MAR,KEN,6042,119870439,100379713.7
2019,MAR,KGZ,6984,119870439,8871026.074
2019,MAR,KHM,11317,119870439,27089389.79
2019,MAR,KIR,16138,119870439,177935.349
2019,MAR,KNA,5758,119870439,1164877.852
2019,MAR,KOR,10837,119870439,1651422932
2019,MAR,KWT,5241,119870439,136196760
2019,MAR,LAO,10682,119870439,18740559.55
2019,MAR,LBN,3964,119870439,516059593
2019,MAR,LBR,3040,119870439,3319596.5
2019,MAR,LBY,1938,119870439,69252306.37
2019,MAR,LCA,5784,119870439,2118791.548
2019,MAR,LIE,2084,119870439,6427248.943
2019,MAR,LKA,9357,119870439,83902574.44
2019,MAR,LSO,7884,119870439,2451257.579
2019,MAR,LTU,3468,119870439,54697379.02
2019,MAR,LUX,2109,119870439,70195715.5
2019,MAR,LVA,3536,119870439,34308783.83
2019,MAR,MAC,11245,119870439,55204758.07
2019,MAR,MCO,1721,119870439,7383745.662
2019,MAR,MDA,3400,119870439,11971345
2019,MAR,MDG,8246,119870439,14191911.51
2019,MAR,MDV,8936,119870439,5607762.625
2019,MAR,MEX,8978,119870439,1269404277
2019,MAR,MHL,15500,119870439,239462
2019,MAR,MKD,2708,119870439,12606338.45
2019,MAR,MLI,2320,119870439,17280250.81
2019,MAR,MLT,2038,119870439,15719500.92
2019,MAR,MMR,10213,119870439,68697759.36
2019,MAR,MNE,2543,119870439,554220151
2019,MAR,MNG,8882,119870439,14206359.01
2019,MAR,MNP,13914,119870439,1182000
2019,MAR,MOZ,7836,119870439,15390031.04
2019,MAR,MRT,1910,119870439,788965584
2019,MAR,MUS,9112,119870439,14045808.84
2019,MAR,MWI,6855,119870439,11025370.77
2019,MAR,MYS,11593,119870439,365276379.5
2019,MAR,NAM,6744,119870439,12543203.41
2019,MAR,NCL,18626,119870439,9438130.987
2019,MAR,NER,2432,119870439,129164556
2019,MAR,NGA,3213,119870439,448120428.9
2019,MAR,NIC,8230,119870439,12596636.04
2019,MAR,NLD,2315,119870439,910194347.6
2019,MAR,NOR,3220,119870439,404941363.6
2019,MAR,NPL,8615,119870439,34186191
2019,MAR,NRU,16300,119870439,118724.074
2019,MAR,NZL,19586,119870439,213434571.4
2019,MAR,OMN,6464,119870439,880608586
2019,MAR,PAK,7172,119870439,320909489
2019,MAR,PAN,7790,119870439,66984427
2019,MAR,PER,8907,119870439,228323495
2019,MAR,PHL,12394,119870439,376823278.6
2019,MAR,PLW,13969,119870439,274200
2019,MAR,PNG,16302,119870439,24751344.56
2019,MAR,POL,3086,119870439,597280564.7
2019,MAR,PRI,6009,119870439,104914600
2019,MAR,PRT,585,119870439,239986922.6
2019,MAR,PRY,8395,119870439,37925338.33
2019,MAR,PSE,3932,119870439,17133500
2019,MAR,PYF,15840,119870439,600805548
2019,MAR,QAT,5726,119870439,175837551
2019,MAR,ROU,3131,119870439,249881592.3
2019,MAR,RUS,4238,119870439,1693113904
2019,MAR,RWA,5573,119870439,103563275
2019,MAR,SAU,5318,119870439,803616264.8
2019,MAR,SDN,4493,119870439,323380797
2019,MAR,SEN,2316,119870439,23398811.42
2019,MAR,SGP,11908,119870439,375472731.3
2019,MAR,SLB,17046,119870439,157009329
2019,MAR,SLE,2839,119870439,4076578.543
2019,MAR,SLV,8411,119870439,26896660
2019,MAR,SMR,2079,119870439,1616231.696
2019,MAR,SOM,6514,119870439,6476674.592
2019,MAR,SRB,2708,119870439,51514222.38
2019,MAR,STP,3975,119870439,427425.04
2019,MAR,SUR,5780,119870439,3984483.762
2019,MAR,SVK,2618,119870439,105284375.6
2019,MAR,SVN,2332,119870439,54178877.61
2019,MAR,SWE,3429,119870439,533879529
2019,MAR,SWZ,7794,119870439,4466066.557
2019,MAR,SYC,7852,119870439,1684228.529
2019,MAR,TCA,6322,119870439,1197415
2019,MAR,TCD,3311,119870439,11314951.34
2019,MAR,TGO,3174,119870439,722039548
2019,MAR,THA,10793,119870439,544081056
2019,MAR,TJK,6702,119870439,8300784.857
2019,MAR,TKM,5862,119870439,45231428.57
2019,MAR,TLS,14492,119870439,2047931.7
2019,MAR,TON,18171,119870439,512350.059
2019,MAR,TTO,6032,119870439,23886216.4
2019,MAR,TUN,1656,119870439,41772900.76
2019,MAR,TUR,3319,119870439,761004425.6
2019,MAR,TUV,17142,119870439,5422349
2019,MAR,TWN,11584,119870439,610872000
2019,MAR,TZA,6666,119870439,61136873.69
2019,MAR,UGA,5583,119870439,35353060.63
2019,MAR,UKR,3615,119870439,153882982
2019,MAR,URY,9110,119870439,61231149.88
2019,MAR,USA,5810,119870439,21372572437
2019,MAR,UZB,6631,119870439,59907674.03
2019,MAR,VCT,5855,119870439,910149.699
2019,MAR,VNM,11523,119870439,330391329.5
2019,MAR,VUT,18202,119870439,93652668
2019,MAR,WSM,17301,119870439,85200705
2019,MAR,YEM,5564,119870439,218876142
2019,MAR,ZAF,7617,119870439,387934574
2019,MAR,ZMB,6628,119870439,23308667.78
2019,MAR,ZWE,7017,119870439,19284289.74
2019,MCO,ABW,8052,7383745.662,3310055.866
2019,MCO,AFG,5312,7383745.662,18799450.74
2019,MCO,AGO,5851,7383745.662,69309104.81
2019,MCO,ALB,1052,7383745.662,15401830.75
2019,MCO,AND,499,7383745.662,3155149.348
2019,MCO,ARE,4770,7383745.662,417215559.5
2019,MCO,ARG,10938,7383745.662,452818426
2019,MCO,ARM,3075,7383745.662,13619291.36
2019,MCO,ASM,16734,7383745.662,648000
2019,MCO,ATG,7056,7383745.662,1687533.333
2019,MCO,AUS,16721,7383745.662,1391952510
2019,MCO,AUT,853,7383745.662,445011872.7
2019,MCO,AZE,3497,7383745.662,481742359
2019,MCO,BDI,5662,7383745.662,258126826
2019,MCO,BEL,824,7383745.662,535376258
2019,MCO,BEN,4161,7383745.662,14391686.63
2019,MCO,BFA,3581,7383745.662,16178162.03
2019,MCO,BGD,7683,7383745.662,351238438.5
2019,MCO,BGR,1296,7383745.662,689154164
2019,MCO,BHR,4332,7383745.662,38653318.09
2019,MCO,BHS,7726,7383745.662,13192800
2019,MCO,BIH,880,7383745.662,202013238
2019,MCO,BLR,1851,7383745.662,644096479
2019,MCO,BLZ,9186,7383745.662,194525036
2019,MCO,BMU,6265,7383745.662,7423465
2019,MCO,BOL,10148,7383745.662,40895322.85
2019,MCO,BRA,9267,7383745.662,1873288159
2019,MCO,BRB,7172,7383745.662,5304164.323
2019,MCO,BRN,11023,7383745.662,13469422.96
2019,MCO,BTN,7361,7383745.662,2535657.069
2019,MCO,BWA,7804,7383745.662,16695925.03
2019,MCO,CAF,4497,7383745.662,2221301.401
2019,MCO,CAN,6642,7383745.662,1742015045
2019,MCO,CHE,412,7383745.662,731767398
2019,MCO,CHL,11642,7383745.662,278584733
2019,MCO,CHN,9347,7383745.662,14279937501
2019,MCO,CIV,4399,7383745.662,58539424.93
2019,MCO,CMR,4435,7383745.662,39670977.33
2019,MCO,COD,5381,7383745.662,51775830.73
2019,MCO,COG,5374,7383745.662,12750338.74
2019,MCO,COL,8975,7383745.662,323109543.3
2019,MCO,COM,7132,7383745.662,1195019.559
2019,MCO,CPV,4335,7383745.662,1981845.741
2019,MCO,CRI,9374,7383745.662,64417670.08
2019,MCO,CUB,8255,7383745.662,103428000
2019,MCO,CUW,7995,7383745.662,2995185.487
2019,MCO,CYM,8458,7383745.662,5943589.096
2019,MCO,CYP,2415,7383745.662,25758357.78
2019,MCO,CZE,884,7383745.662,252498032
2019,MCO,DEU,1074,7383745.662,3888326789
2019,MCO,DJI,4942,7383745.662,3088853.639
2019,MCO,DMA,7151,7383745.662,611537.037
2019,MCO,DNK,1378,7383745.662,347561349
2019,MCO,DOM,7605,7383745.662,88941299.73
2019,MCO,DZA,860,7383745.662,171767403.7
2019,MCO,ECU,9960,7383745.662,108108009
2019,MCO,EGY,2596,7383745.662,303080865.6
2019,MCO,ESP,990,7383745.662,1393046093
2019,MCO,EST,2106,7383745.662,31045591.75
2019,MCO,ETH,4898,7383745.662,95912590.63
2019,MCO,FIN,2175,7383745.662,268508200
2019,MCO,FJI,17046,7383745.662,5496264.766
2019,MCO,FRA,690,7383745.662,2728870247
2019,MCO,FRO,2236,7383745.662,3268839.776
2019,MCO,FSM,13674,7383745.662,412479.413
2019,MCO,GAB,4805,7383745.662,16874405.84
2019,MCO,GBR,1033,7383745.662,2878673912
2019,MCO,GEO,3047,7383745.662,174704366
2019,MCO,GHA,4199,7383745.662,68337537.82
2019,MCO,GIN,4300,7383745.662,13442861.44
2019,MCO,GMB,4069,7383745.662,18136088
2019,MCO,GNB,4166,7383745.662,1439638.443
2019,MCO,GNQ,4644,7383745.662,113641341
2019,MCO,GRC,1516,7383745.662,205144152.8
2019,MCO,GRD,7421,7383745.662,121348585
2019,MCO,GRL,4281,7383745.662,2994332.324
2019,MCO,GTM,9524,7383745.662,77020015
2019,MCO,GUM,12340,7383745.662,6364000
2019,MCO,GUY,7535,7383745.662,517376092
2019,MCO,HKG,9583,7383745.662,363052489
2019,MCO,HND,9306,7383745.662,25089976.95
2019,MCO,HRV,716,7383745.662,62246206.34
2019,MCO,HTI,7797,7383745.662,14785839.38
2019,MCO,HUN,997,7383745.662,163526491.4
2019,MCO,IDN,11243,7383745.662,1119099868
2019,MCO,IND,6306,7383745.662,2831552223
2019,MCO,IRL,1464,7383745.662,399122063.5
2019,MCO,IRN,3830,7383745.662,291362916.3
2019,MCO,IRQ,3392,7383745.662,233636097.8
2019,MCO,ISL,2924,7383745.662,24857740.45
2019,MCO,ISR,2714,7383745.662,397934597
2019,MCO,ITA,462,7383745.662,2011285743
2019,MCO,JAM,8191,7383745.662,15830768.55
2019,MCO,JOR,2811,7383745.662,44502895.92
2019,MCO,JPN,9976,7383745.662,5123318152
2019,MCO,KAZ,5447,7383745.662,181667190
2019,MCO,KEN,5782,7383745.662,100379713.7
2019,MCO,KGZ,5294,7383745.662,8871026.074
2019,MCO,KHM,9724,7383745.662,27089389.79
2019,MCO,KIR,14812,7383745.662,177935.349
2019,MCO,KNA,7114,7383745.662,1164877.852
2019,MCO,KOR,9142,7383745.662,1651422932
2019,MCO,KWT,3917,7383745.662,136196760
2019,MCO,LAO,9054,7383745.662,18740559.55
2019,MCO,LBN,2654,7383745.662,516059593
2019,MCO,LBR,4514,7383745.662,3319596.5
2019,MCO,LBY,1306,7383745.662,69252306.37
2019,MCO,LCA,7215,7383745.662,2118791.548
2019,MCO,LIE,413,7383745.662,6427248.943
2019,MCO,LKA,8070,7383745.662,83902574.44
2019,MCO,LSO,8344,7383745.662,2451257.579
2019,MCO,LTU,1773,7383745.662,54697379.02
2019,MCO,LUX,661,7383745.662,70195715.5
2019,MCO,LVA,1879,7383745.662,34308783.83
2019,MCO,MAC,9544,7383745.662,55204758.07
2019,MCO,MAR,1721,7383745.662,119870439
2019,MCO,MDA,1713,7383745.662,11971345
2019,MCO,MDG,8053,7383745.662,14191911.51
2019,MCO,MDV,7781,7383745.662,5607762.625
2019,MCO,MEX,9795,7383745.662,1269404277
2019,MCO,MHL,14150,7383745.662,239462
2019,MCO,MKD,1160,7383745.662,12606338.45
2019,MCO,MLI,3749,7383745.662,17280250.81
2019,MCO,MLT,1060,7383745.662,15719500.92
2019,MCO,MMR,8638,7383745.662,68697759.36
2019,MCO,MNE,974,7383745.662,554220151
2019,MCO,MNG,7172,7383745.662,14206359.01
2019,MCO,MNP,12231,7383745.662,1182000
2019,MCO,MOZ,8130,7383745.662,15390031.04
2019,MCO,MRT,3591,7383745.662,788965584
2019,MCO,MUS,8724,7383745.662,14045808.84
2019,MCO,MWI,6929,7383745.662,11025370.77
2019,MCO,MYS,10114,7383745.662,365276379.5
2019,MCO,NAM,7406,7383745.662,12543203.41
2019,MCO,NCL,16950,7383745.662,9438130.987
2019,MCO,NER,3388,7383745.662,129164556
2019,MCO,NGA,4149,7383745.662,448120428.9
2019,MCO,NIC,9379,7383745.662,12596636.04
2019,MCO,NLD,979,7383745.662,910194347.6
2019,MCO,NOR,1814,7383745.662,404941363.6
2019,MCO,NPL,7009,7383745.662,34186191
2019,MCO,NRU,14808,7383745.662,118724.074
2019,MCO,NZL,18701,7383745.662,213434571.4
2019,MCO,OMN,5145,7383745.662,880608586
2019,MCO,PAK,5739,7383745.662,320909489
2019,MCO,PAN,9080,7383745.662,66984427
2019,MCO,PER,10486,7383745.662,228323495
2019,MCO,PHL,10694,7383745.662,376823278.6
2019,MCO,PLW,12250,7383745.662,274200
2019,MCO,PNG,14585,7383745.662,24751344.56
2019,MCO,POL,1382,7383745.662,597280564.7
2019,MCO,PRI,7302,7383745.662,104914600
2019,MCO,PRT,1493,7383745.662,239986922.6
2019,MCO,PRY,10116,7383745.662,37925338.33
2019,MCO,PSE,2728,7383745.662,17133500
2019,MCO,PYF,16391,7383745.662,600805548
2019,MCO,QAT,4461,7383745.662,175837551
2019,MCO,ROU,1496,7383745.662,249881592.3
2019,MCO,RUS,2524,7383745.662,1693113904
2019,MCO,RWA,5541,7383745.662,103563275
2019,MCO,SAU,4137,7383745.662,803616264.8
2019,MCO,SDN,3926,7383745.662,323380797
2019,MCO,SEN,3992,7383745.662,23398811.42
2019,MCO,SGP,10430,7383745.662,375472731.3
2019,MCO,SLB,15375,7383745.662,157009329
2019,MCO,SLE,4391,7383745.662,4076578.543
2019,MCO,SLV,9491,7383745.662,26896660
2019,MCO,SMR,405,7383745.662,1616231.696
2019,MCO,SOM,5944,7383745.662,6476674.592
2019,MCO,SRB,1047,7383745.662,51514222.38
2019,MCO,STP,4807,7383745.662,427425.04
2019,MCO,SUR,7374,7383745.662,3984483.762
2019,MCO,SVK,896,7383745.662,105284375.6
2019,MCO,SVN,616,7383745.662,54178877.61
2019,MCO,SWE,1881,7383745.662,533879529
2019,MCO,SWZ,8126,7383745.662,4466066.557
2019,MCO,SYC,7193,7383745.662,1684228.529
2019,MCO,TCA,7492,7383745.662,1197415
2019,MCO,TCD,3581,7383745.662,11314951.34
2019,MCO,TGO,4210,7383745.662,722039548
2019,MCO,THA,9214,7383745.662,544081056
2019,MCO,TJK,5066,7383745.662,8300784.857
2019,MCO,TKM,4278,7383745.662,45231428.57
2019,MCO,TLS,12914,7383745.662,2047931.7
